bodyId,x,y,z
720575940624465900,154632,31056,4376
720575940624492802,152896,28712,4637
720575940624494996,147136,29048,3952
720575940624516339,144208,25128,3712
720575940624563075,168496,27936,4001
720575940624572052,148696,28768,4227
720575940624574922,171624,33112,4479
720575940624577613,145904,23896,3666
720575940624584835,158032,45344,5104
720575940624593132,152000,30000,4572
720575940624596355,161584,28816,4334
720575940624597788,149256,29704,3913
720575940624599939,158766,28781,4460
720575940624601236,166744,28792,4310
720575940624601731,165824,30984,4525
720575940624609101,162320,38632,5056
720575940624626563,160289,36476,5049
720575940624629948,144096,28256,4028
720575940624637884,147312,31440,3952
720575940624638396,147448,26144,3678
720575940624642492,168656,28072,4324
720575940624644739,147672,31160,4455
720575940624647299,151160,29136,4486
720575940624648067,150272,28440,4213
720575940624660313,149375,26681,4297
720575940624663427,148359,26701,4342
720575940624676414,169656,28064,4177
720575940624693287,144376,29120,3806
720575940624704002,149648,31488,4514
720575940624711655,150752,29416,3969
720575940624754983,146824,32296,4302
720575940624800188,153544,25520,4276
720575940624834968,156624,30264,4761
720575940624852120,159527,42190,5016
720575940624859032,154080,44648,5362
720575940624989214,151088,35296,5133
720575940624994941,155504,28368,4292
720575940625002526,153336,25304,4038
720575940625015070,158936,28576,4485
720575940625023869,162648,31040,4690
720575940625024125,166304,30960,4341
720575940625054589,160624,34616,5051
720575940625058173,152344,31116,4845
720575940625126448,169881,30990,4561
720575940625158437,148264,29864,4516
720575940625163139,152520,37184,5135
720575940625171289,153808,26216,4297
720575940625223690,165400,29400,4341
720575940625235033,155824,45304,5152
720575940625261834,147288,26544,4027
720575940625264659,167032,29736,4408
720575940625290003,166024,32360,4494
720575940625300254,154864,36376,5189
720575940625317139,157216,45920,5114
720575940625318163,152184,26024,4227
720575940625323326,152528,32840,4928
720575940625328915,152016,30256,4695
720575940625329029,160952,42584,5090
720575940625343640,174696,31552,4219
720575940625354904,149880,26400,3908
720575940625376841,153888,41672,5401
720575940625377688,158617,30608,4806
720575940625399077,159617,30048,4732
720575940625419495,108248,53008,1733
720575940625451920,169088,35880,4745
720575940625476964,156000,29336,4251
720575940625482084,150891,28863,4068
720575940625497488,169568,27608,4109
720575940625499153,168440,31872,4666
720575940625500304,155026,27844,4393
720575940625506704,154048,41904,5241
720575940625507888,154408,44712,5215
720575940625508400,159424,28936,4556
720575940625560189,150584,34920,5082
720575940625561374,149032,26800,3886
720575940625564816,151256,25144,4007
720575940625570334,153400,26488,4209
720575940625584688,155339,29986,4769
720575940625600048,160240,41096,5249
720575940625625136,155683,26543,4467
720575940625642340,167600,31512,4187
720575940625646876,145888,28632,4387
720575940625665564,149920,30584,4264
720575940625667365,168624,29542,4472
720575940625690140,163680,38557,4955
720575940625691669,159656,42784,5088
720575940625692816,175434,32349,4275
720575940625702949,157096,41920,5089
720575940625720341,151240,30016,4765
720575940625724072,162696,28896,4146
720575940625732496,152080,38408,5270
720575940625740169,149216,26776,4134
720575940625741455,165632,34968,4942
720575940625762447,157256,45112,5072
720575940625768073,148312,32520,4275
720575940625781541,148816,27288,3956
720575940625800741,155640,29504,4040
720575940625807108,166048,30840,4450
720575940625834900,159888,41048,5117
720575940625837060,146856,28904,4139
720575940625843075,154388,32893,5003
720575940625864964,175728,31696,4253
720575940625901002,161440,28728,4217
720575940625937797,154752,28632,4223
720575940625939801,153376,40024,5337
720575940625940456,171688,32000,4279
720575940625942458,161696,39680,5004
720575940625942590,144960,27448,4202
720575940625969640,158848,44928,4938
720575940625995251,157544,43640,5313
720575940626002494,155480,43832,5320
720575940626043454,174608,32728,4406
720575940626044924,150192,39568,5141
720575940626086244,157296,38152,5175
720575940626089980,150056,29680,4133
720575940626090340,159381,27155,4478
720575940626124743,147168,27744,4095
720575940626194716,171294,29462,4137
720575940626212625,151600,26504,4232
720575940626225173,160928,25728,4307
720575940626226690,173553,31324,4344
720575940626251778,172256,31816,4433
720575940626252273,163400,31840,4826
720575940626253318,163860,30557,4730
720575940626274822,159248,31032,4775
720575940626277382,147448,33040,4366
720575940626294090,163120,28432,4580
720575940626305028,147504,25824,4099
720575940626305679,150168,25632,4217
720575940626313546,161672,37704,5132
720575940626321482,148680,36608,4790
720575940626326952,157256,43792,5131
720575940626331978,149704,30104,4618
720575940626343665,168984,31720,4375
720575940626353905,160256,44928,5024
720575940626362696,168600,29432,4407
720575940626363791,162576,44424,5100
720575940626403400,157472,39352,5287
720575940626464901,145752,30552,4131
720575940626474889,155048,44696,5131
720575940626496275,163488,42080,4936
720575940626510211,159856,34800,5054
720575940626526218,154928,43232,5172
720575940626536714,149376,27496,3859
720575940626550504,155928,26120,4141
720575940626560857,153944,28616,4632
720575940626621498,156656,28664,4574
720575940626622480,168056,29984,4450
720575940626640158,159242,27898,4577
720575940626646544,160584,42168,5179
720575940626651288,152864,42344,5176
720575940626655321,148936,30872,4520
720575940626657808,160632,26384,4375
720575940626663440,149776,30336,4526
720575940626668304,163368,42888,4979
720575940626676120,159320,31568,4901
720575940626694479,148800,28848,4326
720575940626700889,152384,26864,3816
720575940626729515,163016,37480,5013
720575940626733693,155080,27712,4278
720575940626742866,168248,31680,4417
720575940626792209,164304,38544,5088
720575940626792778,152200,29296,4532
720575940626794027,158344,45512,5268
720575940626803279,155960,28968,4079
720575940626820395,158040,27872,4285
720575940626825853,150848,35928,5169
720575940626828574,149152,29072,4628
720575940626834762,146552,27584,4024
720575940626855171,152960,40376,5255
720575940626864414,143888,24216,3705
720575940626874097,169848,28544,4071
720575940626896643,164848,29768,4260
720575940626901278,163504,26664,4303
720575940626904561,150296,26768,4286
720575940626906142,155224,25656,4352
720575940626911262,147656,33744,4337
720575940626919409,166480,27520,4284
720575940626930947,148352,29104,4132
720575940626937347,155856,30240,4195
720575940626975899,154648,42552,5165
720575940626991771,151152,30288,4098
720575940627003547,153168,42200,5257
720575940627016859,162096,29736,4451
720575940627018383,160536,39952,5237
720575940627020933,159044,33368,5058
720575940627021128,157240,28776,4632
720575940627043666,160344,43008,5044
720575940627069203,155096,28190,4491
720575940627081994,167328,34464,4744
720575940627082261,146184,27240,4221
720575940627085578,159152,44824,5333
720575940627089930,167352,29176,4369
720575940627094917,145584,27872,4176
720575940627097361,157872,39400,5090
720575940627097733,156248,28864,4219
720575940627147578,165922,29354,4211
720575940627150090,147048,31856,4027
720575940627155589,142920,27376,3782
720575940627157008,158408,39608,5274
720575940627158098,157536,25368,4198
720575940627165010,148728,25728,3770
720575940627185767,164896,31880,4548
720575940627194426,148272,35872,4810
720575940627205386,148576,26720,4015
720575940627210373,153960,44632,5153
720575940627230986,157808,45800,5186
720575940627243623,165576,31592,4694
720575940627244699,158464,42912,4955
720575940627245701,155848,26408,4276
720575940627263162,149416,30912,4411
720575940627264082,153968,29280,4186
720575940627292218,157101,29684,4792
720575940627295802,161928,26064,4276
720575940627307855,153336,29024,4701
720575940627332100,167440,32792,4562
720575940627426837,153088,30104,4055
720575940627493141,160016,39448,5213
720575940627550214,159112,28088,4307
720575940627552168,163704,27912,4341
720575940627552680,156576,41608,5216
720575940627553691,151904,26896,4114
720575940627568646,145608,24576,3806
720575940627573659,166428,27879,4348
720575940627576488,156120,44256,5246
720575940627585028,156600,26712,4196
720575940627587078,158416,28248,4601
720575940627595848,150376,28992,4646
720575940627615400,164712,29928,4512
720575940627621626,153520,29568,4656
720575940627626244,154736,26304,4424
720575940627630154,154952,29400,4597
720575940627687940,169392,28848,4157
720575940627700484,157552,26872,4341
720575940627709948,150688,27192,4445
720575940627741562,158704,45048,5022
720575940627768567,153896,41592,5096
720575940627775938,163568,42104,5029
720575940627776450,168024,29832,4361
720575940627778564,151024,26456,4352
720575940627782148,153256,29792,4579
720575940627834359,152680,27864,3899
720575940627849463,152864,30576,4450
720575940627851008,156304,25848,4352
720575940627854568,151560,29216,4030
720575940627908624,149584,30920,4617
720575940627920071,173328,33440,4404
720575940627924935,154952,41168,5337
720575940627986220,165776,31400,4584
720575940627987756,163333,29085,4654
720575940628002822,173304,29968,4140
720575940628012332,171216,32080,4534
720575940628045318,154752,41376,5248
720575940628054839,151976,28736,4475
720575940628056375,149856,29640,4323
720575940628060166,155752,29312,4557
720575940628060983,148672,26288,4280
720575940628071409,149480,28096,3802
720575940628103806,160168,43280,5131
720575940628121287,149376,29400,4081
720575940628138246,153016,25712,4117
720575940628152838,148904,31544,4241
720575940628175363,169677,36088,4793
720575940628188732,173197,31767,4451
720575940628201259,165256,31328,4154
720575940628209212,157232,44376,4931
720575940628225852,154016,30272,4162
720575940628239671,150160,30936,4562
720575940628257914,164720,27952,4300
720575940628269391,168656,27480,4066
720575940628269628,159032,44672,5252
720575940628291407,162328,30320,4504
720575940628297627,158696,44096,5346
720575940628309186,160824,40896,5056
720575940628312049,159264,45664,5239
720575940628331625,151064,26008,3984
720575940628353244,161232,30224,4309
720575940628359895,158540,33583,4999
720575940628365783,161297,29980,4667
720575940628367836,165567,27108,4156
720575940628375255,152672,44944,4994
720575940628398295,143992,25960,3649
720575940628404188,159376,25704,4219
720575940628408055,160160,30512,4310
720575940628471392,153640,28480,4157
720575940628476716,157320,45480,5281
720575940628506732,168960,30384,4465
720575940628514156,157168,25920,4236
720575940628519020,158800,41864,5064
720575940628531308,149216,31632,4432
720575940628533356,154104,25872,4375
720575940628538679,165272,41376,4993
720575940628574715,159560,43648,5068
720575940628590595,158392,27416,4105
720575940628608272,152752,43888,5258
720575940628610811,152608,27984,4016
720575940628612112,162120,43592,5239
720575940628640079,157976,44640,5043
720575940628651792,152760,26808,4049
720575940628687259,151000,34240,5063
720575940628689963,160760,43816,5123
720575940628694991,165345,28096,4463
720575940628695414,161195,32533,4910
720575940628711631,171144,33728,4542
720575940628724284,151744,27176,4488
720575940628725455,156824,26824,4110
720575940628761039,145800,29440,4094
720575940628773113,164320,42176,4978
720575940628787962,153168,29344,4373
720575940628788496,165736,28888,4146
720575940628800762,155672,28328,4081
720575940628807503,143544,29128,3904
720575940628826873,160464,44424,5303
720575940628830551,166168,31200,4653
720575940628842839,165016,30760,4560
720575940628885591,150728,29664,4063
720575940628895831,146032,31976,4132
720575940628999579,150688,31392,4845
720575940629010331,150144,27552,4277
720575940629022875,148864,27680,4150
720575940629036997,166912,30760,4197
720575940629079707,158176,31552,4893
720575940629088450,145784,30216,3939
720575940629133056,152688,30320,4545
720575940629140071,167184,29824,4296
720575940629162693,148264,27520,4375
720575940629164283,169949,28341,4211
720575940629166587,152072,40704,5105
720575940629201423,157992,44616,4933
720575940629202167,163832,32376,4764
720575940629211666,159232,42392,4931
720575940629222759,151232,28352,4278
720575940629233145,159312,41816,5307
720575940629236242,159664,34088,5032
720575940629240079,150756,30064,4369
720575940629259638,161248,43184,5268
720575940629260406,170180,28950,4315
720575940629270060,168368,29104,4242
720575940629271596,142032,24368,3636
720575940629294636,146016,27840,3791
720575940629319106,151056,25288,4175
720575940629328591,157752,27856,4206
720575940629332606,151136,28352,3862
720575940629335115,145968,32552,4187
720575940629347791,162284,27452,4390
720575940629365804,149232,30048,4250
720575940629388239,168192,31108,4598
720575940629397079,155072,27808,4104
720575940629417728,159689,31105,4829
720575940629450106,146792,31504,4590
720575940629474090,153064,29112,4577
720575940629477674,147296,30888,4147
720575940629485354,153656,28600,4435
720575940629500542,160016,44184,5039
720575940629502506,155888,46592,5250
720575940629504554,154144,43096,5369
720575940629507450,159320,38224,5220
720575940629507706,150064,25168,4051
720575940629522474,163424,30464,4635
720575940629532098,160928,39384,5195
720575940629536894,159944,28392,4114
720575940629541187,173567,33317,4521
720575940629563006,160469,27880,4537
720575940629625466,156328,29792,4614
720575940629633150,146536,26992,3755
720575940629638211,153360,25112,4193
720575940629671491,146200,24704,3900
720575940629693239,153016,44472,5136
720575940629725711,156635,27824,4594
720575940629730263,153418,30836,4123
720575940629733314,149840,32864,4755
720575940629765647,158656,45792,5127
720575940629782091,150032,28000,4155
720575940629788983,171240,30440,4218
720575940629792620,147944,28296,4193
720575940629804857,148016,32024,4379
720575940629814060,155592,26600,4088
720575940629823563,153448,28024,3958
720575940629834796,155600,42912,5141
720575940629854764,148376,31816,4149
720575940629855340,149752,29504,4677
720575940629863737,148272,27856,4089
720575940629895484,145032,24840,3868
720575940629897260,142112,26904,3675
720575940629917482,155832,44736,5301
720575940629921398,162112,39064,4975
720575940629922166,148056,32936,4770
720575940629928439,173528,41208,1879
720575940629942844,166856,28400,4069
720575940629951292,148800,34024,4936
720575940629973753,152864,26848,4356
720575940629978666,152320,30888,4124
720575940629997561,166200,31592,4480
720575940630025788,164152,28568,4447
720575940630026600,157400,31912,4876
720575940630026856,153104,39688,5208
720575940630038156,146456,28176,4092
720575940630039547,141312,25568,3675
720575940630047080,150776,25880,3854
720575940630067255,158496,45160,5201
720575940630067816,157176,41024,5212
720575940630114108,153152,29344,4034
720575940630139599,146672,25568,3896
720575940630146135,165432,36272,4883
720575940630159939,167960,27996,4231
720575940630180935,150152,31304,4289
720575940630219055,156904,30448,4274
720575940630222895,174752,30800,4173
720575940630228271,153536,26960,4502
720575940630250543,148088,29360,4355
720575940630265952,149320,29664,4480
720575940630269660,167752,30864,4257
720575940630300613,164272,26600,4260
720575940630331244,149576,27048,4204
720575940630332753,148640,27080,4228
720575940630351903,169600,33928,4658
720575940630385403,156864,27464,4319
720575940630399995,150016,30504,4188
720575940630411259,146944,27528,4209
720575940630411535,156232,27576,4062
720575940630413087,153352,26808,4288
720575940630414700,150176,36168,4983
720575940630415268,155608,44216,5076
720575940630419364,164721,29821,4538
720575940630425119,146856,28160,4380
720575940630430495,154984,44856,5321
720575940630436603,148032,28800,3976
720575940630443791,166024,29616,4590
720575940630450852,156776,44584,5293
720575940630452388,148760,31472,4603
720575940630456996,149312,31584,4177
720575940630475513,162888,39392,4957
720575940630525967,150160,26960,4040
720575940630537676,168968,31160,4419
720575940630547916,160088,29760,4660
720575940630555340,154520,28792,4571
720575940630561484,151768,26608,4439
720575940630571980,154352,27104,4264
720575940630573260,153872,37760,5266
720575940630592460,148120,33256,4584
720575940630612620,157384,41808,5227
720575940630613835,169688,31552,4458
720575940630651223,142560,26040,3893
720575940630671890,163144,31176,4778
720575940630687827,148264,32816,4371
720575940630722757,150600,27384,4200
720575940630733137,148472,25672,3682
720575940630764741,165208,32120,4668
720575940630775891,149160,25008,4005
720575940630780755,148416,31424,4453
720575940630868525,163568,39840,5132
720575940630878253,161120,32184,4852
720575940630879533,154552,30080,4452
720575940630881989,164664,32560,4548
720575940630906029,159184,43120,4934
720575940630917293,153856,27984,4588
720575940630923693,152464,29240,4706
720575940630947395,157565,32586,4991
720575940630949187,164824,28880,4566
720575940630969555,166389,32354,4470
720575940631002386,148121,30125,4023
720575940631017932,154408,25560,4303
720575940631019468,154280,42832,5231
720575940631024911,141120,24952,3457
720575940631035154,151960,37616,5222
720575940631054540,155624,41784,5138
720575940631062603,155344,27440,4555
720575940631088402,155352,28800,4618
720575940631143383,148944,28608,3944
720575940631177035,160464,43736,4992
720575940631216682,162424,41848,4920
720575940631237433,164824,26568,4193
720575940631284012,164396,29305,4604
720575940631336930,159656,26392,4352
720575940631351619,167544,28936,4181
720575940631387463,165248,28496,4226
720575940631388231,147592,25944,3860
720575940631399978,165600,27504,4297
720575940631408199,156672,29472,4689
720575940631408610,155264,41072,5150
720575940631425235,160608,37280,5112
720575940631432403,145488,25528,4007
720575940631447363,149048,27168,4401
720575940631453763,140520,24416,3422
720575940631453922,165992,29984,4398
720575940631458371,165712,29184,4440
720575940631485251,160424,43504,5303
720575940631498819,164136,39912,4998
720575940631502509,148480,27912,4000
720575940631531055,144136,26744,4062
720575940631549743,149368,30200,4096
720575940631553164,159184,43272,5141
720575940631573039,156040,30032,4694
720575940631575599,166800,31656,4306
720575940631589689,152032,43392,5234
720575940631603267,166752,27016,4144
720575940631620921,164840,27000,4321
720575940631624673,158604,28893,4658
720575940631630561,167688,31544,4489
720575940631661281,156184,29688,4140
720575940631678689,156160,29816,4464
720575940631694137,152664,27400,4106
720575940631754527,172152,29736,4241
720575940631756136,162384,40176,4958
720575940631758393,165536,40584,4819
720575940631759161,145952,29768,4223
720575940631764281,151592,30520,4631
720575940631775032,143832,27584,4037
720575940631782447,154616,26784,4110
720575940631782712,148616,25888,3872
720575940631827527,150376,28144,4058
720575940631835673,159216,41600,4989
720575940631842956,152000,28456,3899
720575940631875097,158320,42752,5058
720575940631879193,149712,26688,4339
720575940631880217,147880,27632,4177
720575940631967575,150336,34032,4862
720575940631975379,146864,28248,4176
720575940631998023,165480,29368,4531
720575940632019247,160336,38752,5191
720575940632068383,160656,41560,4968
720575940632078929,161504,36368,5017
720575940632098375,161328,41920,5145
720575940632111780,143352,28912,3817
720575940632135249,154472,26136,4041
720575940632144813,155056,29248,4240
720575940632164269,164648,32832,4649
720575940632169007,162326,31218,4810
720575940632197935,145088,30352,3882
720575940632210145,155480,26632,4189
720575940632229788,142440,25680,3803
720575940632233628,148272,30712,4589
720575940632353499,149296,30408,4319
720575940632358564,143904,26616,3688
720575940632366623,159088,43768,5255
720575940632371040,159304,45552,5350
720575940632371737,148264,25056,3704
720575940632388138,153648,26816,4016
720575940632434340,146760,27488,3690
720575940632437331,149872,27184,3938
720575940632465945,152680,30816,4268
720575940632473440,155192,28856,4526
720575940632481363,158424,41160,5292
720575940632528671,172728,31744,4349
720575940632558675,163032,40232,5080
720575940632582807,167272,32568,4486
720575940632583831,170096,31016,4356
720575940632584787,156672,28104,4382
720575940632585043,151704,36024,5093
720575940632617164,152048,33744,4902
720575940632652077,165624,27608,4381
720575940632676409,150736,29720,4626
720575940632718291,159176,30440,4708
720575940632725459,155496,41880,5337
720575940632735021,161808,36816,5117
720575940632804543,171701,29845,4361
720575940632835810,171736,31680,4369
720575940632848045,152352,42952,5174
720575940632927405,147296,29280,4538
720575940632929178,173401,32561,4485
720575940632929690,146352,30768,4357
720575940632930458,169168,30848,4346
720575940632932506,168296,31080,4355
720575940632932762,166464,32024,4681
720575940632940442,165244,29814,4641
720575940632951266,164528,31680,4401
720575940632964269,151288,29720,4528
720575940633004383,164248,29848,4384
720575940633034336,169304,28640,4304
720575940633040223,146088,29096,4179
720575940633043295,146976,28816,4228
720575940633073760,168056,32232,4507
720575940633074015,158999,31161,4872
720575940633075163,148880,29712,4566
720575940633093483,157528,31304,4769
720575940633103059,150320,31240,4179
720575940633123609,166544,34192,4852
720575940633140887,150728,29472,4712
720575940633146007,151848,29984,3943
720575940633146475,160496,40456,5147
720575940633186771,172896,29664,4213
720575940633207962,152208,32152,4115
720575940633215339,159848,44264,5234
720575940633224555,147344,27768,3836
720575940633226603,155992,40624,5249
720575940633243755,159328,44584,5054
720575940633300927,155680,40448,5322
720575940633301183,170184,29448,4391
720575940633312482,146720,29552,4221
720575940633402082,154480,28984,4121
720575940633466524,153024,27832,4163
720575940633509471,170248,31968,4516
720575940633516980,163784,29728,4577
720575940633521588,159280,42488,5038
720575940633551028,155064,27048,4361
720575940633551540,149448,28368,4222
720575940633552820,151215,27162,4036
720575940633560545,151608,27728,3885
720575940633565154,155840,42496,5379
720575940633569784,154424,26744,4507
720575940633570808,155080,43968,5164
720575940633773849,145008,27088,3836
720575940633802009,147384,25320,4034
720575940633813785,153240,30000,4424
720575940633886765,159136,35344,5092
720575940633908124,158040,41224,5187
720575940633911959,149544,26536,3993
720575940633932951,156952,27728,4147
720575940633989999,164448,30856,4672
720575940634000495,155240,30856,4801
720575940634001007,158136,30576,4722
720575940634006355,174064,30920,4300
720575940634012015,161328,35040,5030
720575940634018415,161736,39592,5173
720575940634072756,150240,37960,4980
720575940634117216,157392,43720,5032
720575940634146808,163719,27635,4414
720575940634231999,149448,32080,4074
720575940634235744,152304,29896,4475
720575940634296951,165496,26976,4216
720575940634347360,154160,43600,5133
720575940634351200,156712,43296,5360
720575940634362999,168880,31888,4471
720575940634464869,155944,43872,5146
720575940634468197,157960,29096,4623
720575940634514533,154408,25304,4242
720575940634638734,157855,29971,4800
720575940634638990,158920,30256,4610
720575940634640014,151107,25959,4206
720575940634664674,152752,26872,4479
720575940634800282,165664,33312,4670
720575940634800759,146224,25224,3818
720575940634839988,162768,36064,5047
720575940634849460,154152,44768,5010
720575940634878047,153864,28904,4054
720575940634890175,154256,28256,4514
720575940634914552,140736,24568,3525
720575940634920543,160432,42160,5019
720575940634937951,151168,25424,3915
720575940634939034,153256,28368,4235
720575940634969701,166200,28560,4429
720575940634975851,147536,30296,4623
720575940634977893,149864,30440,4693
720575940634989560,148432,28560,4066
720575940635016048,166800,31904,4603
720575940635033701,168008,29104,4312
720575940635150990,158248,41832,5217
720575940635153294,164736,27400,4414
720575940635213998,169592,33252,4695
720575940635498871,160536,25512,4238
720575940635499888,163872,41464,5154
720575940635541623,147424,29808,4351
720575940635628766,145312,31312,4042
720575940635656670,148440,32336,4616
720575940635659486,151280,26968,4290
720575940635696535,148688,32264,4035
720575940635800431,165304,39144,5052
720575940635807087,146104,27536,4111
720575940635883748,150392,32104,4774
720575940635884143,144440,30368,3944
720575940635953343,158552,42608,5334
720575940636045175,162168,42112,5086
720575940636059226,147280,26240,4160
720575940636069751,152304,41552,5058
720575940636092393,154681,27686,4466
720575940636114239,155936,27232,4130
720575940636135799,145808,26680,3893
720575940636136567,149720,31400,4830
720575940636143679,149408,36192,4844
720575940636146409,157360,41984,5150
720575940636159039,146512,25248,3992
720575940636168414,153512,30296,4509
720575940636224142,156848,42464,5212
720575940636356836,148840,29056,3853
720575940636364133,145912,24672,3634
720575940636375653,165960,32184,4601
720575940636447630,161952,43064,5092
720575940636488878,151704,28904,4585
720575940636519598,162856,27632,4323
720575940636551086,147672,26688,3648
720575940636553306,155744,42776,5046
720575940636553390,160304,32179,4887
720575940636553646,148216,31584,4011
720575940636560730,145568,26816,4146
720575940636605530,166330,30325,4640
720575940636640602,156880,40600,5298
720575940636665262,155288,27800,4002
720575940636675817,153744,43672,5417
720575940636677190,158703,32110,4921
720575940636685894,159320,26040,4287
720575940636769343,162728,29880,4697
720575940636877936,158976,26736,4400
720575940636920542,155880,28392,4545
720575940636991856,146488,26792,4065
720575940637050933,150840,26752,3793
720575940637055797,151432,27032,4379
720575940637079407,147576,33880,4861
720575940637148486,165928,28024,4191
720575940637164260,145040,29168,4150
720575940637169998,146464,26832,3647
720575940637184078,153184,31168,4792
720575940637186638,160216,42176,5097
720575940637190990,152208,44376,5426
720575940637211462,164851,33326,4882
720575940637222470,151624,33152,4950
720575940637225798,164824,28872,4133
720575940637277117,159728,30184,4592
720575940637315418,160640,27152,4408
720575940637316029,162376,40512,5182
720575940637320381,143624,26176,3999
720575940637372894,152696,44152,5048
720575940637404750,150456,28624,4434
720575940637434601,145232,28400,3893
720575940637465054,148184,30080,4671
720575940637508698,161376,43808,5182
720575940637526750,155991,30413,4808
720575940637580659,151768,24960,4114
720575940637584755,152552,31024,4718
720575940637594995,149024,30990,4391
720575940637595507,148808,28416,4155
720575940637657189,164605,29297,4493
720575940637695395,156528,43080,5068
720575940637704765,153696,42784,5176
720575940637707069,165568,32440,4748
720575940637714264,161032,43312,4895
720575940637726180,145960,26400,3989
720575940637733702,153224,27336,3972
720575940637746520,142173,25107,3546
720575940637754019,157880,29768,4553
720575940637773117,166016,30592,4596
720575940637788494,151888,28248,3974
720575940637810239,166160,28624,4031
720575940637826623,158720,26096,4350
720575940637846618,156184,42288,5097
720575940637869028,151120,34616,4901
720575940637907428,167544,31256,4407
720575940637949161,148664,24744,3848
720575940637999950,169477,29555,4425
720575940638053865,170687,29017,4239
720575940638179699,172018,28916,4111
720575940638472006,156200,43376,5283
720575940638480061,148400,34976,4870
720575940638531637,153768,28816,4265
720575940638561102,160136,41984,5266
720575940638619358,161176,42000,5001
720575940638626613,160016,44680,5115
720575940638662352,164728,27520,4223
720575940638925877,157488,26504,4061
720575940638964131,146136,25000,3715
720575940638975285,149008,26144,4210
720575940638995005,152712,26480,3954
720575940639022243,160336,26464,4296
720575940639056061,167232,26712,4084
720575940639069493,162616,27072,4153
720575940639078717,173056,32568,4377
720575940639090997,151640,44848,5289
720575940639116888,152928,32072,4863
720575940639118168,166936,35152,4820
720575940639157968,166448,28464,4242
720575940639158480,154136,28192,4085
720575940639172560,171083,29488,4360
720575940639202532,171833,33384,4594
720575940639218165,170776,31936,4289
720575940639242303,136984,22992,2736
720575940639274574,151720,31480,4041
720575940639278325,144920,26552,4097
720575940639409315,159008,34568,5093
720575940639506749,155880,26888,4328
720575940639537213,147864,32208,4060
720575940639543715,153352,38504,5275
720575940639554675,144592,27944,3863
720575940639588723,149056,26328,3821
720575940639684515,156424,31112,4299
720575940639686232,154992,25160,4147
720575940639688611,154416,43696,5211
720575940639726555,163152,41272,4926
720575940639727067,160138,29084,4613
720575940639727861,143128,26936,3915
720575940639733211,146120,26824,3812
720575940639749109,149456,29216,4274
720575940639986048,154824,42776,5411
720575940640276955,148264,31232,4362
720575940640292571,152352,27368,4423
720575940640356149,128896,91720,3660
720575940640566736,149620,35070,5102
720575940640634787,164568,37168,5044
720575940640646864,156760,30112,4208
720575940640756621,147976,29248,4447
720575940640758157,173520,31752,4287
720575940640883931,156490,30548,4625
720575940640905205,157472,29672,4669
720575940641079029,165608,26456,4109
720575940641355739,165432,28576,4363
720575940641360091,151016,27552,4513
720575940641536397,152368,31664,4800
720575940641866912,156744,39808,5187
720575940641889952,160359,30525,4721
720575940642010056,149104,27928,4395
720575940642022088,155320,44304,5417
720575940642108301,148312,27328,3845
720575940642162573,148056,25032,3998
720575940642338464,151568,30128,4309
720575940642383520,166064,29360,4282
720575940642948887,147648,32528,4454
720575940643063200,143576,28400,3945
720575940643266852,151632,42744,5305
720575940643404744,147696,26576,3944
720575940643497632,170480,28520,4186
720575940643501472,147416,28952,4052
720575940643504288,155104,29504,4486
720575940643769544,150216,26488,4169
720575940643830126,157560,41904,5307
720575940644136983,164792,41584,5115
720575940644413732,147680,26696,4241
720575940644472100,150032,28608,3982
720575940644479267,159473,30552,4823
720575940644554606,159930,33379,4994
720575940644583534,148360,29120,4568
720575940644607854,154912,32120,4195
720575940644609134,151136,31536,4197
720575940644747572,169392,31784,4537
720575940644759319,155408,27765,4575
720575940644837655,149080,30376,4456
720575940644843031,151824,27216,4233
720575940644946211,152288,36328,5147
720575940645210222,147384,29608,4171
720575940645236078,154672,42968,5301
720575940645248878,143864,29768,3920
720575940645386884,147656,27272,4010
720575940645390468,158736,43352,5340
720575940645759523,156656,43888,5192
720575940645828740,150808,29072,4198
720575940645858948,146928,27736,3950
720575940646263331,157224,33888,5090
720575940646290979,169217,30507,4539
720575940646308148,157792,44392,5297
720575940646419235,156232,31248,4896
720575940646598788,145568,27648,3854
720575940646602372,157336,45912,4984
720575940646606724,151616,29800,4422
720575940646609028,149808,25792,3959
720575940646646148,161416,28920,4435
720575940646682932,153208,26080,4375
720575940647153796,156544,25496,4194
720575940647714425,159280,29296,4619
720575940647739513,147576,30264,4114
720575940648205945,171680,32672,4576
720575940648235641,162368,43664,5143
720575940648246649,169848,28448,4250
720575940648276089,155928,27664,4352
720575940648564612,155456,67640,2051
720575940648995705,169688,30720,4427
720575940649012857,151688,41744,5179
720575940649022841,151584,27704,4343
720575940649228665,167096,29336,4233
720575940649649529,166264,32760,4687
720575940649650041,160968,41600,5247
720575940649691513,152672,26864,4222
720575940650270710,160056,29392,4574
720575940651816950,157696,43288,5190
720575940652311030,153064,30296,4829
720575940652784289,167632,29504,4521
720575940652809377,165400,30192,4203
720575940652822945,152824,41672,5363
720575940653332385,158520,25600,4250
720575940654647457,156240,44216,5377
720575940654752417,165696,30672,4713
720575940658101121,162704,41464,5167
720575940659297153,149448,32144,4360
720575940659314817,156712,29088,4367
720575940659316609,151496,34088,4962
720575940659536257,156535,30242,4870
720575940659577217,169208,33712,4574
720575940659765121,161656,42504,5035
