molecule_index,block_name,name,atoms,bonds
1327,Aromatase_inactives_new_001327,mol_001327,47,47
1328,Aromatase_inactives_new_001328,mol_001328,45,47
1329,Aromatase_inactives_new_001329,mol_001329,46,48
1330,Aromatase_inactives_new_001330,mol_001330,43,45
1331,Aromatase_inactives_new_001331,mol_001331,45,46
1332,Aromatase_inactives_new_001332,mol_001332,49,51
1333,Aromatase_inactives_new_001333,mol_001333,75,76
1334,Aromatase_inactives_new_001334,mol_001334,54,54
1335,Aromatase_inactives_new_001335,mol_001335,31,31
1336,Aromatase_inactives_new_001336,mol_001336,57,60
1337,Aromatase_inactives_new_001337,mol_001337,31,32
1338,Aromatase_inactives_new_001338,mol_001338,61,62
1339,Aromatase_inactives_new_001339,mol_001339,58,60
1340,Aromatase_inactives_new_001340,mol_001340,60,61
1341,Aromatase_inactives_new_001341,mol_001341,44,44
1342,Aromatase_inactives_new_001342,mol_001342,22,22
1343,Aromatase_inactives_new_001343,mol_001343,160,165
1344,Aromatase_inactives_new_001344,mol_001344,72,73
1345,Aromatase_inactives_new_001345,mol_001345,29,30
1346,Aromatase_inactives_new_001346,mol_001346,41,42
1347,Aromatase_inactives_new_001347,mol_001347,56,57
1348,Aromatase_inactives_new_001348,mol_001348,50,52
1349,Aromatase_inactives_new_001349,mol_001349,52,55
1350,Aromatase_inactives_new_001350,mol_001350,45,46
1351,Aromatase_inactives_new_001351,mol_001351,48,48
1352,Aromatase_inactives_new_001352,mol_001352,46,48
1353,Aromatase_inactives_new_001353,mol_001353,24,24
1354,Aromatase_inactives_new_001354,mol_001354,30,32
1355,Aromatase_inactives_new_001355,mol_001355,50,52
1356,Aromatase_inactives_new_001356,mol_001356,51,54
1357,Aromatase_inactives_new_001357,mol_001357,22,21
1358,Aromatase_inactives_new_001358,mol_001358,134,136
1359,Aromatase_inactives_new_001359,mol_001359,34,35
1360,Aromatase_inactives_new_001360,mol_001360,47,47
1361,Aromatase_inactives_new_001361,mol_001361,41,44
1362,Aromatase_inactives_new_001362,mol_001362,39,42
1363,Aromatase_inactives_new_001363,mol_001363,48,51
1364,Aromatase_inactives_new_001364,mol_001364,53,56
1365,Aromatase_inactives_new_001365,mol_001365,41,43
1366,Aromatase_inactives_new_001366,mol_001366,169,172
1367,Aromatase_inactives_new_001367,mol_001367,17,16
1368,Aromatase_inactives_new_001368,mol_001368,44,48
1369,Aromatase_inactives_new_001369,mol_001369,54,56
1370,Aromatase_inactives_new_001370,mol_001370,44,45
1371,Aromatase_inactives_new_001371,mol_001371,34,35
1372,Aromatase_inactives_new_001372,mol_001372,41,42
1373,Aromatase_inactives_new_001373,mol_001373,35,36
1374,Aromatase_inactives_new_001374,mol_001374,43,44
1375,Aromatase_inactives_new_001375,mol_001375,36,38
1376,Aromatase_inactives_new_001376,mol_001376,65,66
1377,Aromatase_inactives_new_001377,mol_001377,50,52
1378,Aromatase_inactives_new_001378,mol_001378,51,54
1379,Aromatase_inactives_new_001379,mol_001379,49,51
1380,Aromatase_inactives_new_001380,mol_001380,43,45
1381,Aromatase_inactives_new_001381,mol_001381,29,29
1382,Aromatase_inactives_new_001382,mol_001382,33,33
1383,Aromatase_inactives_new_001383,mol_001383,37,38
1384,Aromatase_inactives_new_001384,mol_001384,68,70
1385,Aromatase_inactives_new_001385,mol_001385,53,56
1386,Aromatase_inactives_new_001386,mol_001386,68,72
1387,Aromatase_inactives_new_001387,mol_001387,25,26
1388,Aromatase_inactives_new_001388,mol_001388,52,52
1389,Aromatase_inactives_new_001389,mol_001389,29,30
1390,Aromatase_inactives_new_001390,mol_001390,32,34
1391,Aromatase_inactives_new_001391,mol_001391,32,34
1392,Aromatase_inactives_new_001392,mol_001392,30,32
1393,Aromatase_inactives_new_001393,mol_001393,14,13
1394,Aromatase_inactives_new_001394,mol_001394,32,33
1395,Aromatase_inactives_new_001395,mol_001395,38,40
1396,Aromatase_inactives_new_001396,mol_001396,38,38
1397,Aromatase_inactives_new_001397,mol_001397,26,25
1398,Aromatase_inactives_new_001398,mol_001398,24,24
1399,Aromatase_inactives_new_001399,mol_001399,19,19
1400,Aromatase_inactives_new_001400,mol_001400,30,31
1401,Aromatase_inactives_new_001401,mol_001401,50,51
1402,Aromatase_inactives_new_001402,mol_001402,46,47
1403,Aromatase_inactives_new_001403,mol_001403,24,25
1404,Aromatase_inactives_new_001404,mol_001404,47,50
1405,Aromatase_inactives_new_001405,mol_001405,31,32
1406,Aromatase_inactives_new_001406,mol_001406,52,54
1407,Aromatase_inactives_new_001407,mol_001407,17,17
1408,Aromatase_inactives_new_001408,mol_001408,39,40
1409,Aromatase_inactives_new_001409,mol_001409,48,48
1410,Aromatase_inactives_new_001410,mol_001410,39,39
1411,Aromatase_inactives_new_001411,mol_001411,69,71
1412,Aromatase_inactives_new_001412,mol_001412,24,24
1413,Aromatase_inactives_new_001413,mol_001413,54,54
1414,Aromatase_inactives_new_001414,mol_001414,39,40
1415,Aromatase_inactives_new_001415,mol_001415,20,19
1416,Aromatase_inactives_new_001416,mol_001416,94,97
1417,Aromatase_inactives_new_001417,mol_001417,69,70
1418,Aromatase_inactives_new_001418,mol_001418,39,41
1419,Aromatase_inactives_new_001419,mol_001419,35,37
1420,Aromatase_inactives_new_001420,mol_001420,58,58
1421,Aromatase_inactives_new_001421,mol_001421,69,69
1422,Aromatase_inactives_new_001422,mol_001422,43,46
1423,Aromatase_inactives_new_001423,mol_001423,20,21
1424,Aromatase_inactives_new_001424,mol_001424,39,41
1425,Aromatase_inactives_new_001425,mol_001425,56,56
1426,Aromatase_inactives_new_001426,mol_001426,52,51
1427,Aromatase_inactives_new_001427,mol_001427,54,53
1428,Aromatase_inactives_new_001428,mol_001428,28,30
1429,Aromatase_inactives_new_001429,mol_001429,52,56
1430,Aromatase_inactives_new_001430,mol_001430,41,42
1431,Aromatase_inactives_new_001431,mol_001431,36,37
1432,Aromatase_inactives_new_001432,mol_001432,95,95
1433,Aromatase_inactives_new_001433,mol_001433,54,57
1434,Aromatase_inactives_new_001434,mol_001434,48,51
1435,Aromatase_inactives_new_001435,mol_001435,32,33
1436,Aromatase_inactives_new_001436,mol_001436,16,16
1437,Aromatase_inactives_new_001437,mol_001437,17,17
1438,Aromatase_inactives_new_001438,mol_001438,48,51
1439,Aromatase_inactives_new_001439,mol_001439,26,27
1440,Aromatase_inactives_new_001440,mol_001440,21,22
1441,Aromatase_inactives_new_001441,mol_001441,36,37
1442,Aromatase_inactives_new_001442,mol_001442,41,43
1443,Aromatase_inactives_new_001443,mol_001443,17,18
1444,Aromatase_inactives_new_001444,mol_001444,27,28
1445,Aromatase_inactives_new_001445,mol_001445,17,18
1446,Aromatase_inactives_new_001446,mol_001446,43,45
1447,Aromatase_inactives_new_001447,mol_001447,73,78
1448,Aromatase_inactives_new_001448,mol_001448,52,55
1449,Aromatase_inactives_new_001449,mol_001449,48,51
1450,Aromatase_inactives_new_001450,mol_001450,33,33
1451,Aromatase_inactives_new_001451,mol_001451,43,47
1452,Aromatase_inactives_new_001452,mol_001452,31,31
1453,Aromatase_inactives_new_001453,mol_001453,33,34
1454,Aromatase_inactives_new_001454,mol_001454,38,41
1455,Aromatase_inactives_new_001455,mol_001455,190,190
1456,Aromatase_inactives_new_001456,mol_001456,29,29
1457,Aromatase_inactives_new_001457,mol_001457,37,39
1458,Aromatase_inactives_new_001458,mol_001458,35,33
1459,Aromatase_inactives_new_001459,mol_001459,35,35
1460,Aromatase_inactives_new_001460,mol_001460,59,61
1461,Aromatase_inactives_new_001461,mol_001461,35,36
1462,Aromatase_inactives_new_001462,mol_001462,18,18
1463,Aromatase_inactives_new_001463,mol_001463,47,48
1464,Aromatase_inactives_new_001464,mol_001464,41,43
1465,Aromatase_inactives_new_001465,mol_001465,45,48
1466,Aromatase_inactives_new_001466,mol_001466,67,67
1467,Aromatase_inactives_new_001467,mol_001467,36,38
1468,Aromatase_inactives_new_001468,mol_001468,13,13
1469,Aromatase_inactives_new_001469,mol_001469,25,25
1470,Aromatase_inactives_new_001470,mol_001470,47,46
1471,Aromatase_inactives_new_001471,mol_001471,32,32
1472,Aromatase_inactives_new_001472,mol_001472,33,33
1473,Aromatase_inactives_new_001473,mol_001473,19,19
1474,Aromatase_inactives_new_001474,mol_001474,16,16
1475,Aromatase_inactives_new_001475,mol_001475,25,25
1476,Aromatase_inactives_new_001476,mol_001476,45,48
1477,Aromatase_inactives_new_001477,mol_001477,42,45
1478,Aromatase_inactives_new_001478,mol_001478,31,33
1479,Aromatase_inactives_new_001479,mol_001479,54,57
1480,Aromatase_inactives_new_001480,mol_001480,57,57
1481,Aromatase_inactives_new_001481,mol_001481,67,66
1482,Aromatase_inactives_new_001482,mol_001482,38,38
1483,Aromatase_inactives_new_001483,mol_001483,96,94
1484,Aromatase_inactives_new_001484,mol_001484,33,34
1485,Aromatase_inactives_new_001485,mol_001485,32,33
1486,Aromatase_inactives_new_001486,mol_001486,30,30
1487,Aromatase_inactives_new_001487,mol_001487,49,46
1488,Aromatase_inactives_new_001488,mol_001488,56,55
1489,Aromatase_inactives_new_001489,mol_001489,80,85
1490,Aromatase_inactives_new_001490,mol_001490,107,110
1491,Aromatase_inactives_new_001491,mol_001491,103,106
1492,Aromatase_inactives_new_001492,mol_001492,21,20
1493,Aromatase_inactives_new_001493,mol_001493,98,102
1494,Aromatase_inactives_new_001494,mol_001494,53,53
1495,Aromatase_inactives_new_001495,mol_001495,49,50
1496,Aromatase_inactives_new_001496,mol_001496,58,59
1497,Aromatase_inactives_new_001497,mol_001497,54,54
1498,Aromatase_inactives_new_001498,mol_001498,55,56
1499,Aromatase_inactives_new_001499,mol_001499,58,58
1500,Aromatase_inactives_new_001500,mol_001500,53,55
1501,Aromatase_inactives_new_001501,mol_001501,56,59
1502,Aromatase_inactives_new_001502,mol_001502,14,13
1503,Aromatase_inactives_new_001503,mol_001503,69,68
1504,Aromatase_inactives_new_001504,mol_001504,101,102
1505,Aromatase_inactives_new_001505,mol_001505,56,57
1506,Aromatase_inactives_new_001506,mol_001506,103,106
1507,Aromatase_inactives_new_001507,mol_001507,43,40
1508,Aromatase_inactives_new_001508,mol_001508,42,41
1509,Aromatase_inactives_new_001509,mol_001509,30,28
1510,Aromatase_inactives_new_001510,mol_001510,28,27
1511,Aromatase_inactives_new_001511,mol_001511,29,28
1512,Aromatase_inactives_new_001512,mol_001512,25,23
1513,Aromatase_inactives_new_001513,mol_001513,47,48
1514,Aromatase_inactives_new_001514,mol_001514,38,37
1515,Aromatase_inactives_new_001515,mol_001515,61,62
1516,Aromatase_inactives_new_001516,mol_001516,86,92
1517,Aromatase_inactives_new_001517,mol_001517,90,88
1518,Aromatase_inactives_new_001518,mol_001518,20,19
1519,Aromatase_inactives_new_001519,mol_001519,40,41
1520,Aromatase_inactives_new_001520,mol_001520,45,46
1521,Aromatase_inactives_new_001521,mol_001521,60,63
1522,Aromatase_inactives_new_001522,mol_001522,60,60
1523,Aromatase_inactives_new_001523,mol_001523,15,11
1524,Aromatase_inactives_new_001524,mol_001524,34,31
1525,Aromatase_inactives_new_001525,mol_001525,96,102
1526,Aromatase_inactives_new_001526,mol_001526,47,48
1527,Aromatase_inactives_new_001527,mol_001527,16,15
1528,Aromatase_inactives_new_001528,mol_001528,15,14
1529,Aromatase_inactives_new_001529,mol_001529,55,54
1530,Aromatase_inactives_new_001530,mol_001530,10,6
1531,Aromatase_inactives_new_001531,mol_001531,91,93
1532,Aromatase_inactives_new_001532,mol_001532,19,16
1533,Aromatase_inactives_new_001533,mol_001533,19,18
1534,Aromatase_inactives_new_001534,mol_001534,15,12
1535,Aromatase_inactives_new_001535,mol_001535,26,24
1536,Aromatase_inactives_new_001536,mol_001536,44,43
1537,Aromatase_inactives_new_001537,mol_001537,18,13
1538,Aromatase_inactives_new_001538,mol_001538,41,41
1539,Aromatase_inactives_new_001539,mol_001539,41,40
1540,Aromatase_inactives_new_001540,mol_001540,31,31
1541,Aromatase_inactives_new_001541,mol_001541,66,66
1542,Aromatase_inactives_new_001542,mol_001542,45,46
1543,Aromatase_inactives_new_001543,mol_001543,45,47
1544,Aromatase_inactives_new_001544,mol_001544,40,42
1545,Aromatase_inactives_new_001545,mol_001545,10,9
1546,Aromatase_inactives_new_001546,mol_001546,13,12
1547,Aromatase_inactives_new_001547,mol_001547,56,58
1548,Aromatase_inactives_new_001548,mol_001548,10,8
1549,Aromatase_inactives_new_001549,mol_001549,13,11
1550,Aromatase_inactives_new_001550,mol_001550,38,38
1551,Aromatase_inactives_new_001551,mol_001551,43,41
1552,Aromatase_inactives_new_001552,mol_001552,48,47
1553,Aromatase_inactives_new_001553,mol_001553,30,30
1554,Aromatase_inactives_new_001554,mol_001554,12,11
1555,Aromatase_inactives_new_001555,mol_001555,47,48
1556,Aromatase_inactives_new_001556,mol_001556,32,32
1557,Aromatase_inactives_new_001557,mol_001557,47,48
1558,Aromatase_inactives_new_001558,mol_001558,38,39
1559,Aromatase_inactives_new_001559,mol_001559,20,17
1560,Aromatase_inactives_new_001560,mol_001560,59,59
1561,Aromatase_inactives_new_001561,mol_001561,64,60
1562,Aromatase_inactives_new_001562,mol_001562,43,43
1563,Aromatase_inactives_new_001563,mol_001563,55,57
1564,Aromatase_inactives_new_001564,mol_001564,50,50
1565,Aromatase_inactives_new_001565,mol_001565,120,126
1566,Aromatase_inactives_new_001566,mol_001566,34,34
1567,Aromatase_inactives_new_001567,mol_001567,35,34
1568,Aromatase_inactives_new_001568,mol_001568,52,51
1569,Aromatase_inactives_new_001569,mol_001569,49,51
1570,Aromatase_inactives_new_001570,mol_001570,41,42
1571,Aromatase_inactives_new_001571,mol_001571,32,34
1572,Aromatase_inactives_new_001572,mol_001572,33,34
1573,Aromatase_inactives_new_001573,mol_001573,17,17
1574,Aromatase_inactives_new_001574,mol_001574,42,45
1575,Aromatase_inactives_new_001575,mol_001575,83,83
1576,Aromatase_inactives_new_001576,mol_001576,54,55
1577,Aromatase_inactives_new_001577,mol_001577,15,15
1578,Aromatase_inactives_new_001578,mol_001578,43,44
1579,Aromatase_inactives_new_001579,mol_001579,41,43
1580,Aromatase_inactives_new_001580,mol_001580,54,53
1581,Aromatase_inactives_new_001581,mol_001581,46,48
1582,Aromatase_inactives_new_001582,mol_001582,45,47
1583,Aromatase_inactives_new_001583,mol_001583,26,25
1584,Aromatase_inactives_new_001584,mol_001584,48,48
1585,Aromatase_inactives_new_001585,mol_001585,96,95
1586,Aromatase_inactives_new_001586,mol_001586,29,30
1587,Aromatase_inactives_new_001587,mol_001587,58,61
1588,Aromatase_inactives_new_001588,mol_001588,48,51
1589,Aromatase_inactives_new_001589,mol_001589,47,50
1590,Aromatase_inactives_new_001590,mol_001590,33,33
1591,Aromatase_inactives_new_001591,mol_001591,19,18
1592,Aromatase_inactives_new_001592,mol_001592,44,43
1593,Aromatase_inactives_new_001593,mol_001593,94,93
1594,Aromatase_inactives_new_001594,mol_001594,131,130
1595,Aromatase_inactives_new_001595,mol_001595,45,47
1596,Aromatase_inactives_new_001596,mol_001596,52,53
1597,Aromatase_inactives_new_001597,mol_001597,71,70
1598,Aromatase_inactives_new_001598,mol_001598,80,79
1599,Aromatase_inactives_new_001599,mol_001599,29,28
1600,Aromatase_inactives_new_001600,mol_001600,35,37
1601,Aromatase_inactives_new_001601,mol_001601,50,55
1602,Aromatase_inactives_new_001602,mol_001602,20,19
1603,Aromatase_inactives_new_001603,mol_001603,11,10
1604,Aromatase_inactives_new_001604,mol_001604,16,16
1605,Aromatase_inactives_new_001605,mol_001605,30,31
1606,Aromatase_inactives_new_001606,mol_001606,40,43
1607,Aromatase_inactives_new_001607,mol_001607,40,42
1608,Aromatase_inactives_new_001608,mol_001608,36,38
1609,Aromatase_inactives_new_001609,mol_001609,20,21
1610,Aromatase_inactives_new_001610,mol_001610,28,31
1611,Aromatase_inactives_new_001611,mol_001611,55,61
1612,Aromatase_inactives_new_001612,mol_001612,45,49
1613,Aromatase_inactives_new_001613,mol_001613,43,46
1614,Aromatase_inactives_new_001614,mol_001614,30,30
1615,Aromatase_inactives_new_001615,mol_001615,60,63
1616,Aromatase_inactives_new_001616,mol_001616,38,39
1617,Aromatase_inactives_new_001617,mol_001617,97,100
1618,Aromatase_inactives_new_001618,mol_001618,44,46
1619,Aromatase_inactives_new_001619,mol_001619,51,52
1620,Aromatase_inactives_new_001620,mol_001620,33,34
1621,Aromatase_inactives_new_001621,mol_001621,179,183
1622,Aromatase_inactives_new_001622,mol_001622,183,187
1623,Aromatase_inactives_new_001623,mol_001623,93,99
1624,Aromatase_inactives_new_001624,mol_001624,124,127
1625,Aromatase_inactives_new_001625,mol_001625,85,86
1626,Aromatase_inactives_new_001626,mol_001626,96,101
1627,Aromatase_inactives_new_001627,mol_001627,168,173
1628,Aromatase_inactives_new_001628,mol_001628,11,10
1629,Aromatase_inactives_new_001629,mol_001629,86,87
1630,Aromatase_inactives_new_001630,mol_001630,33,34
1631,Aromatase_inactives_new_001631,mol_001631,61,63
1632,Aromatase_inactives_new_001632,mol_001632,40,42
1633,Aromatase_inactives_new_001633,mol_001633,43,44
1634,Aromatase_inactives_new_001634,mol_001634,83,84
1635,Aromatase_inactives_new_001635,mol_001635,63,66
1636,Aromatase_inactives_new_001636,mol_001636,49,50
1637,Aromatase_inactives_new_001637,mol_001637,31,32
1638,Aromatase_inactives_new_001638,mol_001638,33,32
1639,Aromatase_inactives_new_001639,mol_001639,29,29
1640,Aromatase_inactives_new_001640,mol_001640,59,60
1641,Aromatase_inactives_new_001641,mol_001641,35,36
1642,Aromatase_inactives_new_001642,mol_001642,35,36
1643,Aromatase_inactives_new_001643,mol_001643,52,54
1644,Aromatase_inactives_new_001644,mol_001644,25,25
1645,Aromatase_inactives_new_001645,mol_001645,31,31
1646,Aromatase_inactives_new_001646,mol_001646,78,82
1647,Aromatase_inactives_new_001647,mol_001647,54,56
1648,Aromatase_inactives_new_001648,mol_001648,127,129
1649,Aromatase_inactives_new_001649,mol_001649,76,79
1650,Aromatase_inactives_new_001650,mol_001650,81,82
1651,Aromatase_inactives_new_001651,mol_001651,19,18
1652,Aromatase_inactives_new_001652,mol_001652,54,55
1653,Aromatase_inactives_new_001653,mol_001653,43,44
1654,Aromatase_inactives_new_001654,mol_001654,41,41
1655,Aromatase_inactives_new_001655,mol_001655,37,38
1656,Aromatase_inactives_new_001656,mol_001656,41,41
1657,Aromatase_inactives_new_001657,mol_001657,32,32
1658,Aromatase_inactives_new_001658,mol_001658,40,41
1659,Aromatase_inactives_new_001659,mol_001659,52,51
1660,Aromatase_inactives_new_001660,mol_001660,31,32
1661,Aromatase_inactives_new_001661,mol_001661,22,21
1662,Aromatase_inactives_new_001662,mol_001662,30,31
1663,Aromatase_inactives_new_001663,mol_001663,96,97
1664,Aromatase_inactives_new_001664,mol_001664,43,45
1665,Aromatase_inactives_new_001665,mol_001665,58,62
1666,Aromatase_inactives_new_001666,mol_001666,33,34
1667,Aromatase_inactives_new_001667,mol_001667,33,34
1668,Aromatase_inactives_new_001668,mol_001668,28,28
1669,Aromatase_inactives_new_001669,mol_001669,48,47
1670,Aromatase_inactives_new_001670,mol_001670,21,21
1671,Aromatase_inactives_new_001671,mol_001671,32,32
1672,Aromatase_inactives_new_001672,mol_001672,26,27
1673,Aromatase_inactives_new_001673,mol_001673,32,33
1674,Aromatase_inactives_new_001674,mol_001674,32,33
1675,Aromatase_inactives_new_001675,mol_001675,28,29
1676,Aromatase_inactives_new_001676,mol_001676,73,72
1677,Aromatase_inactives_new_001677,mol_001677,23,23
1678,Aromatase_inactives_new_001678,mol_001678,31,32
1679,Aromatase_inactives_new_001679,mol_001679,36,38
1680,Aromatase_inactives_new_001680,mol_001680,37,38
1681,Aromatase_inactives_new_001681,mol_001681,46,47
1682,Aromatase_inactives_new_001682,mol_001682,16,16
1683,Aromatase_inactives_new_001683,mol_001683,31,31
1684,Aromatase_inactives_new_001684,mol_001684,58,60
1685,Aromatase_inactives_new_001685,mol_001685,21,21
1686,Aromatase_inactives_new_001686,mol_001686,53,55
1687,Aromatase_inactives_new_001687,mol_001687,31,32
1688,Aromatase_inactives_new_001688,mol_001688,28,29
1689,Aromatase_inactives_new_001689,mol_001689,33,34
1690,Aromatase_inactives_new_001690,mol_001690,43,44
1691,Aromatase_inactives_new_001691,mol_001691,31,32
1692,Aromatase_inactives_new_001692,mol_001692,19,20
1693,Aromatase_inactives_new_001693,mol_001693,27,28
1694,Aromatase_inactives_new_001694,mol_001694,33,35
1695,Aromatase_inactives_new_001695,mol_001695,23,22
1696,Aromatase_inactives_new_001696,mol_001696,124,126
1697,Aromatase_inactives_new_001697,mol_001697,48,49
1698,Aromatase_inactives_new_001698,mol_001698,30,31
1699,Aromatase_inactives_new_001699,mol_001699,25,25
1700,Aromatase_inactives_new_001700,mol_001700,33,34
1701,Aromatase_inactives_new_001701,mol_001701,21,21
1702,Aromatase_inactives_new_001702,mol_001702,30,31
1703,Aromatase_inactives_new_001703,mol_001703,56,59
1704,Aromatase_inactives_new_001704,mol_001704,26,25
1705,Aromatase_inactives_new_001705,mol_001705,27,26
1706,Aromatase_inactives_new_001706,mol_001706,28,27
1707,Aromatase_inactives_new_001707,mol_001707,24,24
1708,Aromatase_inactives_new_001708,mol_001708,24,24
1709,Aromatase_inactives_new_001709,mol_001709,17,16
1710,Aromatase_inactives_new_001710,mol_001710,105,105
1711,Aromatase_inactives_new_001711,mol_001711,21,20
1712,Aromatase_inactives_new_001712,mol_001712,27,26
1713,Aromatase_inactives_new_001713,mol_001713,55,54
1714,Aromatase_inactives_new_001714,mol_001714,63,62
1715,Aromatase_inactives_new_001715,mol_001715,57,56
1716,Aromatase_inactives_new_001716,mol_001716,51,50
1717,Aromatase_inactives_new_001717,mol_001717,28,27
1718,Aromatase_inactives_new_001718,mol_001718,43,44
1719,Aromatase_inactives_new_001719,mol_001719,30,31
1720,Aromatase_inactives_new_001720,mol_001720,42,43
1721,Aromatase_inactives_new_001721,mol_001721,45,46
1722,Aromatase_inactives_new_001722,mol_001722,52,53
1723,Aromatase_inactives_new_001723,mol_001723,34,36
1724,Aromatase_inactives_new_001724,mol_001724,38,37
1725,Aromatase_inactives_new_001725,mol_001725,22,21
1726,Aromatase_inactives_new_001726,mol_001726,44,45
1727,Aromatase_inactives_new_001727,mol_001727,44,45
1728,Aromatase_inactives_new_001728,mol_001728,42,43
1729,Aromatase_inactives_new_001729,mol_001729,38,39
1730,Aromatase_inactives_new_001730,mol_001730,41,42
1731,Aromatase_inactives_new_001731,mol_001731,23,23
1732,Aromatase_inactives_new_001732,mol_001732,26,26
1733,Aromatase_inactives_new_001733,mol_001733,28,26
1734,Aromatase_inactives_new_001734,mol_001734,45,47
1735,Aromatase_inactives_new_001735,mol_001735,32,34
1736,Aromatase_inactives_new_001736,mol_001736,32,33
1737,Aromatase_inactives_new_001737,mol_001737,24,25
1738,Aromatase_inactives_new_001738,mol_001738,52,55
1739,Aromatase_inactives_new_001739,mol_001739,65,66
1740,Aromatase_inactives_new_001740,mol_001740,46,47
1741,Aromatase_inactives_new_001741,mol_001741,47,47
1742,Aromatase_inactives_new_001742,mol_001742,38,38
1743,Aromatase_inactives_new_001743,mol_001743,45,45
1744,Aromatase_inactives_new_001744,mol_001744,52,52
1745,Aromatase_inactives_new_001745,mol_001745,31,32
1746,Aromatase_inactives_new_001746,mol_001746,43,43
1747,Aromatase_inactives_new_001747,mol_001747,14,13
1748,Aromatase_inactives_new_001748,mol_001748,44,44
1749,Aromatase_inactives_new_001749,mol_001749,52,53
1750,Aromatase_inactives_new_001750,mol_001750,28,29
1751,Aromatase_inactives_new_001751,mol_001751,75,77
1752,Aromatase_inactives_new_001752,mol_001752,75,77
1753,Aromatase_inactives_new_001753,mol_001753,39,39
1754,Aromatase_inactives_new_001754,mol_001754,62,61
1755,Aromatase_inactives_new_001755,mol_001755,46,45
1756,Aromatase_inactives_new_001756,mol_001756,69,72
1757,Aromatase_inactives_new_001757,mol_001757,55,57
1758,Aromatase_inactives_new_001758,mol_001758,50,51
1759,Aromatase_inactives_new_001759,mol_001759,44,45
1760,Aromatase_inactives_new_001760,mol_001760,51,51
1761,Aromatase_inactives_new_001761,mol_001761,42,39
1762,Aromatase_inactives_new_001762,mol_001762,42,44
1763,Aromatase_inactives_new_001763,mol_001763,39,38
1764,Aromatase_inactives_new_001764,mol_001764,39,39
1765,Aromatase_inactives_new_001765,mol_001765,33,33
1766,Aromatase_inactives_new_001766,mol_001766,33,33
1767,Aromatase_inactives_new_001767,mol_001767,48,51
1768,Aromatase_inactives_new_001768,mol_001768,23,23
1769,Aromatase_inactives_new_001769,mol_001769,27,27
1770,Aromatase_inactives_new_001770,mol_001770,40,39
1771,Aromatase_inactives_new_001771,mol_001771,48,49
1772,Aromatase_inactives_new_001772,mol_001772,25,25
1773,Aromatase_inactives_new_001773,mol_001773,40,41
1774,Aromatase_inactives_new_001774,mol_001774,43,46
1775,Aromatase_inactives_new_001775,mol_001775,43,45
1776,Aromatase_inactives_new_001776,mol_001776,43,45
1777,Aromatase_inactives_new_001777,mol_001777,22,21
1778,Aromatase_inactives_new_001778,mol_001778,68,68
1779,Aromatase_inactives_new_001779,mol_001779,38,37
1780,Aromatase_inactives_new_001780,mol_001780,40,44
1781,Aromatase_inactives_new_001781,mol_001781,32,32
1782,Aromatase_inactives_new_001782,mol_001782,47,48
1783,Aromatase_inactives_new_001783,mol_001783,72,74
1784,Aromatase_inactives_new_001784,mol_001784,59,60
1785,Aromatase_inactives_new_001785,mol_001785,109,109
1786,Aromatase_inactives_new_001786,mol_001786,34,33
1787,Aromatase_inactives_new_001787,mol_001787,62,64
1788,Aromatase_inactives_new_001788,mol_001788,46,49
1789,Aromatase_inactives_new_001789,mol_001789,16,15
1790,Aromatase_inactives_new_001790,mol_001790,25,25
1791,Aromatase_inactives_new_001791,mol_001791,92,92
1792,Aromatase_inactives_new_001792,mol_001792,59,61
1793,Aromatase_inactives_new_001793,mol_001793,56,58
1794,Aromatase_inactives_new_001794,mol_001794,38,38
1795,Aromatase_inactives_new_001795,mol_001795,37,37
1796,Aromatase_inactives_new_001796,mol_001796,57,60
1797,Aromatase_inactives_new_001797,mol_001797,35,36
1798,Aromatase_inactives_new_001798,mol_001798,35,35
1799,Aromatase_inactives_new_001799,mol_001799,71,70
1800,Aromatase_inactives_new_001800,mol_001800,58,60
1801,Aromatase_inactives_new_001801,mol_001801,29,28
1802,Aromatase_inactives_new_001802,mol_001802,27,26
1803,Aromatase_inactives_new_001803,mol_001803,63,63
1804,Aromatase_inactives_new_001804,mol_001804,24,24
1805,Aromatase_inactives_new_001805,mol_001805,27,26
1806,Aromatase_inactives_new_001806,mol_001806,45,44
1807,Aromatase_inactives_new_001807,mol_001807,36,35
1808,Aromatase_inactives_new_001808,mol_001808,42,42
1809,Aromatase_inactives_new_001809,mol_001809,50,50
1810,Aromatase_inactives_new_001810,mol_001810,32,31
1811,Aromatase_inactives_new_001811,mol_001811,41,40
1812,Aromatase_inactives_new_001812,mol_001812,38,37
1813,Aromatase_inactives_new_001813,mol_001813,73,76
1814,Aromatase_inactives_new_001814,mol_001814,31,31
1815,Aromatase_inactives_new_001815,mol_001815,176,185
1816,Aromatase_inactives_new_001816,mol_001816,76,79
1817,Aromatase_inactives_new_001817,mol_001817,42,45
1818,Aromatase_inactives_new_001818,mol_001818,46,47
1819,Aromatase_inactives_new_001819,mol_001819,46,47
1820,Aromatase_inactives_new_001820,mol_001820,63,67
1821,Aromatase_inactives_new_001821,mol_001821,38,38
1822,Aromatase_inactives_new_001822,mol_001822,36,36
1823,Aromatase_inactives_new_001823,mol_001823,57,56
1824,Aromatase_inactives_new_001824,mol_001824,61,63
1825,Aromatase_inactives_new_001825,mol_001825,54,57
